1991;132;Sea of Grass, The;Western;75;No
1956;119;Searchers, The;Western;9;No
1974;90;Second Coming of Suzanne., The;Drama;21;No
1992;98;Secret Admirer;Comedy;55;No
1936;84;Secret Agent;Mystery;50;No
1948;99;Secret Beyond the Door;Mystery;31;No
1968;109;Secret Ceremony;Drama;60;No
1987;110;Secret of My Success, The;Comedy;5;No
1982;101;Secret Policeman's Other Ball, The;Comedy;86;No
1984;77;Secret Policeman's Private Parts, The;Comedy;36;No
1952;107;Secrets of Women;Comedy;66;No
1989;119;See You in the Morning;Drama;53;No
1980;102;Seems Like Old Times;Comedy;49;No
1989;93;Seizure;Horror;59;No
1991;193;Separate but Equal;Drama;56;No
1986;88;Seven Minutes in Heaven;Comedy;49;No
1955;200;Seven Samurai;Drama;9;No
1940;83;Seven Sinners;Drama;24;No
1991;111;Seventh Cross, The;Drama;35;No
1956;96;Seventh Seal, The;Drama;62;No
1989;101;Sex, Lies, and Videotape;Drama;70;Yes
1943;108;Shadow of a Doubt;Drama;32;No
1932;226;Shadow of the Eagle, The;Action;19;No
1949;59;Shadows of the West;Western;40;No
1968;113;Shalako;Westerns;0;No
1975;109;Shampoo;Comedy;69;Yes
1949;93;She Wore a Yellow Ribbon;Western;84;No
1989;99;She-Devil;Comedy;43;No
1988;106;She's Having a Baby;Comedy;18;No
1992;139;Sheltering Sky, The;Drama;64;No
1992;133;Shining Through;Mystery;11;No
1980;144;Shining, The;Horror;32;No
1989;108;Shirley Valentine;Comedy;51;No
1991;94;Shock 'em Dead;Horror;31;No
1966;101;Shoot Loud, Louder, I Don't Understand!;Mystery;70;No
1992;96;Shooting Elizabeth;Mystery;5;No
1965;128;Shop on Main Street, The;Drama;37;Yes
1987;118;Shy People;Drama;7;No
1924;110;Siegfried, The Nibelungenlied;Drama;79;No
1987;97;Siesta;Drama;48;No
1991;118;Silence of the Lambs, The;Mystery;8;Yes
1963;95;Silence, The;Drama;79;No
1978;88;Silent Movie;Comedy;27;No
1983;131;Silkwood;Drama;52;No
1929;74;Single Standard, The;Drama;73;No
1982;107;Six Weeks;Drama;73;No
1989;80;Skull;Drama;19;No
1977;123;Slap Shot;Comedy;82;No
1973;88;Sleeper;Comedy;59;No
1956;99;Slightly Scarlet;Action;52;No
1991;76;Slumber Party Massacre III;Horror;40;No
1988;81;Smallest Show on Earth, The;Comedy;24;No
1955;108;Smiles of a Summer Night;Comedy;58;No
1969;101;Smith!;Western;62;No
1990;94;Snow Kill;Drama;35;No
1941;117;So Ends Our Night;Drama;2;No
1981;91;So Fine;Comedy;17;No
1984;96;Soggy Bottom U. S. A.;Comedy;50;No
1987;93;Some Kind of Wonderful;Drama;16;No
1956;97;Somebody up There Likes Me;Drama;56;No
1971;115;Sometimes a Great Notion;Drama;7;No
1991;145;Sophia Loren, Her Own Story;Drama;49;No
1982;151;Sophie's Choice;Drama;64;Yes
1965;172;Sound of Music, The;Music;59;Yes
1988;87;Souvenir;Drama;42;No
1960;185;Spartacus;Drama;67;Yes
1991;92;Spencer Tracy Legacy, The;Comedy;44;No
1970;97;Spider's Stratagem;Drama;45;No
1920;137;Spiders;Drama;29;No
1928;130;Spies;Drama;49;No
1988;96;Split Decisions;Drama;52;No
1977;136;Spy Who Loved Me, The;Action;27;No
1987;106;Squeeze, The;Action;23;No
1973;87;Stacey!;Action;31;No
1950;110;Stage Fright;Mystery;72;No
1987;115;Stakeout;Comedy;13;No
1988;103;Stand & Deliver;Drama;19;No
1939;101;Stanley & Livingstone;Action;11;No
1983;109;Star Chamber, The;Drama;3;No
1989;107;Star Trek V: The Final Frontier;Action;87;No
1991;110;Star Trek VI: The Undiscovered Country;Science Fiction;11;No
1977;121;Star Wars;Science Fiction;44;No
1985;95;Stark;Mystery;27;No
1970;91;Start the Revolution Without Me;Comedy;62;No
1991;144;State of Grace;Drama;49;No
1982;120;State of Things, The;Drama;73;No
1971;84;Statue, The;Drama;80;No
1974;117;Stavisky;Drama;1;No
1988;98;Stealing Home;Drama;76;No
1989;118;Steel Magnolias;Drama;66;No
1974;105;Steppenwolf;Drama;20;No
1986;60;Steve Martin Live!;Comedy;3;No
1974;60;Steve Martin, The Funnier Side of Eastern Canada;Comedy;34;No
1986;84;Stewardess School;Comedy;28;No
1973;129;Sting, The;Drama;83;Yes
1980;111;Stir Crazy;Comedy;40;No
1988;100;Storm;Action;61;No
1987;86;Straight to Hell;Action;47;No
1983;91;Strange Brew;Comedy;24;No
1951;101;Strangers on a Train;Mystery;17;No
1976;92;Street People;Action;25;No
1989;93;Streets of Fire;Action;65;No
1991;83;Strictly Business;Comedy;3;No
1989;83;Stripped to Kill II, Live Girls;Mystery;80;No
1950;107;Stromboli;Drama;69;No
1985;104;Subway;Drama;6;No
1974;109;Sugarland Express, The;Drama;28;No
1986;98;Summer;Comedy;11;No
1990;92;Sun Shines Bright, The;Action;46;No
1962;110;Sundays & Cybele;Drama;11;Yes
1975;103;Sunshine Boys, The;Comedy;35;Yes
1991;60;Super Duper Bloopers;Comedy;21;No
1987;90;Superman IV: The Quest for Peace;Action;77;No
1978;145;Superman, The Movie;Action;87;No
1987;83;Surf Nazis Must Die;Horror;50;No
1987;95;Surrender;Comedy;84;No
1992;85;Survival Zone;Action;25;No
1983;102;Survivors, The;Comedy;52;No
1931;84;Susan Lennox, Her Fall & Rise;Drama;64;No
1935;90;Swedenhielms;Drama;88;No
1986;107;Sweet Liberty;Comedy;12;No
1957;97;Sweet Smell of Success;Drama;12;No
1937;59;Swing It Sailor!;Comedy;6;No
1937;61;Swing It, Sailor!;Comedy;83;No
1984;100;Swing Shift;Drama;81;No
1984;102;Sword of the Valiant;Action;5;No
1953;120;Tales of Tomorrow;Horror;0;No
1981;127;Taming of the Shrew, The;Drama;2;No
1989;104;Tango & Cash;Action;9;No
1981;118;Taps;Drama;84;No
1984;101;Target Eagle;Action;14;No
1984;140;Tartuffe;Comedy;67;No
1956;124;Teahouse of the August Moon;Drama;11;No
1985;95;Teen Wolf;Drama;58;No
1928;148;Tempest;Drama;33;No
1979;121;Ten;Comedy;60;No
1983;93;Tender Mercies;Drama;61;Yes
1977;90;Tentacles;Horror;62;No
1988;116;Tequila Sunrise;Mystery;50;No
1991;136;Terminator 2;Action;8;No
1984;108;Terminator, The;Action;17;No
1983;132;Terms of Endearment;Drama;32;Yes
1963;81;Terror, The;Horror;88;No
1975;89;Terrorists, The;Action;4;No
1991;118;Test Pilot;Drama;13;No
1933;120;Testament of Dr. Mabuse, The;Drama;4;No
1937;60;Tex Rides with the Boy Scouts;Western;17;No
1941;94;Texas;Western;79;No
1975;93;That Lucky Touch;Action;85;No
1958;77;That Naughty Girl;Comedy;37;No
1970;94;There's a Girl in My Soup;Comedy;41;No
1975;87;They Came from Within;Horror;21;No
1945;135;They Were Expendable;War;88;No
1970;94;Think Dirty;Comedy;31;No
1967;85;Thirty Is a Dangerous Age, Cynthia;Comedy;28;No
1944;139;Thirty Seconds over Tokyo;War;45;No
1935;88;Thirty-Nine Steps, The;Science Fiction;8;No
1990;45;This Is Horror;Horror;3;No
1969;125;Those Daring Young Men in Their Jaunty;Comedy;59;No
1975;117;Three Days of the Condor;Drama;87;No
1948;103;Three Godfathers;Western;72;No
1949;84;Three Strange Loves;Drama;87;No
1957;110;Throne of Blood;Drama;60;No
1962;91;Through a Glass Darkly;Drama;64;Yes
1937;60;Throwback, The;Western;53;No
1988;141;Thunderball;Action;8;No
1991;114;Thunderbolt & Lightfoot;Action;16;No
1937;71;Ticket of Leave Man, The;Mystery;45;No
1990;111;Tie Me Up! Tie Me Down!;Comedy;68;No
1992;118;Tightrope;Mystery;55;No
1981;117;Time Bandits;Comedy;5;No
1957;73;Time Lock;Drama;5;No
1960;103;Time Machine, The;Science Fiction;88;No
1987;112;Tin Men;Comedy;50;No
1955;103;To Catch a Thief;Mystery;69;No
1991;87;To Die Standing;Action;53;No
1950;93;To Joy;Drama;65;No
1985;114;To Live & Die in L. A.;Action;70;No
1993;102;Today We Kill....Tomorrow We Die;Western;25;No
1988;99;Tokyo Pop;Comedy;2;No
1964;120;Tom Jones;Drama;39;Yes
1973;102;Tom Sawyer;Music;11;No
1958;92;Tom Thumb;Science Fiction;30;No
1992;286;Tommy;Music;5;No
1946;105;Tomorrow Is Forever;Drama;65;No
1961;66;Tonight for Sure;Comedy;4;No
1989;91;Too Beautiful for You;Drama;35;No
1982;116;Tootsie;Comedy;8;Yes
1986;109;Top Gun;Action;8;No
1969;126;Topaz;Mystery;12;No
1986;85;Torment;Horror;8;No
1990;95;Torn Apart;Drama;8;No
1966;125;Torn Curtain;Mystery;35;No
1958;96;Torpedo Run;War;50;No
1990;113;Total Recall;Action;8;No
1988;91;Track Twenty-Nine;Drama;48;No
1982;117;Tragedy of a Ridiculous Man;Drama;17;No
1992;133;Train, The;Action;68;No
1990;98;Trapper County War;Action;5;No
1970;110;Trash;Comedy;68;No
1979;88;Treasure Seekers, The;Action;2;No
1986;98;Trick or Treat;Horror;47;No
1985;108;Trip to Bountiful, The;Drama;62;Yes
1967;85;Trip, The;Drama;64;No
1989;120;Triumph of the Spirit;Drama;49;No
1955;100;Trouble with Harry, The;Mystery;28;No
1969;128;True Grit;Western;77;Yes
1986;89;True Stories;Comedy;79;No
1988;110;Tucker: The Man & His Dream;Drama;68;No
1990;90;Twenty Four Hours in a Woman's Life;Drama;16;No
1977;146;Twilight's Last Gleaming;Drama;84;No
1989;113;Twin Peaks;Mystery;86;No
1988;107;Twins;Comedy;23;No
1970;105;Two Mules for Sister Sara;Western;36;No
1953;92;Two Nights with Cleo;Drama;54;No
1961;100;Two Women;Drama;83;Yes
1991;84;Two-Way Stretch;Comedy;7;No
1990;83;U S. Sub Standard.;Comedy;27;No
1953;94;Ugetsu Monogatari;Drama;82;No
1963;120;Ugly American, The;Drama;63;No
1966;103;Un Hombre y una Mujer;Drama;6;Yes
1988;172;Unbearable Lightness of Being, The;Drama;5;Yes
1949;117;Under Capricorn;Drama;74;No
1987;95;Under Cover;Mystery;36;No
1987;98;Under the Sun of Satan;Drama;45;No
1984;96;Unfaithfully Yours;Comedy;73;No
1960;123;Unforgiven, The;Drama;32;No
1992;104;Unnamable II, The Statement of Randolph Carter, The;Drama;36;No
1988;109;Unsettled Land;Drama;75;No
1991;158;Until the End of the World;Drama;57;No
1992;95;Until They Sail;Drama;77;No
1987;119;Untouchables, The;Drama;7;Yes
1958;83;Up the Creek;Comedy;54;No
1985;105;Vagabond;Drama;49;No
1983;95;Valley Girl;Comedy;30;No
1989;90;Vampire Raiders, Ninja Queen;Action;15;No
1989;103;Vampire's Kiss;Comedy;49;No
1989;90;Van, The;Comedy;5;No
1950;60;Vanishing Westerner;Western;6;No
1953;94;Vera Cruz;Action;71;No
1958;128;Vertigo;Drama;10;No
1981;117;Victory;Drama;39;No
1989;87;Videodrome;Horror;36;No
1989;118;Vincent, Francois, Paul & the Others;Drama;20;No
1992;95;Violent Men, The;Action;25;No
1959;88;Virgin Spring, The;Drama;8;Yes
1980;106;Virus;Science Fiction;62;No
1952;112;Viva Zapata!;Drama;86;Yes
1959;90;Voulez-Vous Danser Avec Moi?;Comedy;16;No
1953;83;Voyage in Italy;Drama;57;No
1977;134;Voyage of the Damned;Drama;34;No
1950;86;Wagon Master;Western;30;No
1990;86;Wagonmaster;Western;1;No
1990;102;Wait Until Spring Bandini;Drama;29;No
1990;104;Wait Until Spring, Bandini;Drama;20;No
1987;126;Wall Street;Drama;6;Yes
1941;75;Walpurgis Night;Drama;32;No
1968;360;War & Peace;Drama;80;Yes
1986;89;Water;Comedy;47;No
1989;110;We're No Angels;Comedy;51;No
1990;93;Web of Deceit;Drama;6;No
1937;100;Wee Willie Winkie;Drama;78;No
1990;98;Welcome Home, Roxy Carmichael;Comedy;41;No
1961;153;West Side Story;Music;38;Yes
1947;56;West to Glory;Western;43;No
1991;99;What about Bob?;Comedy;6;No
1985;92;What Comes Around;Drama;49;No
1952;109;What Price Glory?;War;4;No
1965;108;What's New Pussycat?;Comedy;46;No
1942;85;Wheel of Fortune;Drama;36;No
1968;158;Where Eagles Dare;War;57;No
1990;110;White Hunter, Black Heart;Adventure;66;No
1973;101;White Lightning;Action;54;No
1992;101;White Sands;Drama;38;No
1992;130;Who's Afraid of Virginia Woolf?;Drama;82;Yes
1980;109;Wholly Moses!;Comedy;25;No
1986;82;Whoopee Boys, The;Comedy;54;No
1981;119;Whose Life Is It, Anyway?;Drama;62;No
1990;125;Wild at Heart;Drama;6;No
1969;144;Wild Bunch, The;Western;50;No
1948;59;Wild Frontier, The;Western;61;No
1978;132;Wild Geese, The;Action;21;No
1953;79;Wild One, The;Drama;26;No
1929;100;Wild Orchids;Drama;70;No
1975;90;Wild Party, The;Drama;75;No
1957;91;Wild Strawberries;Drama;42;Yes
1986;106;Wildcats;Comedy;22;No
1989;55;Will Rogers, Look Back in Laughter;Comedy;6;No
1971;100;Willy Wonka & the Chocolate Factory;Music;65;No
1975;120;Wind & the Lion, The;Action;2;No
1928;139;Wings;War;44;Yes
1987;130;Wings of Desire;Drama;71;No
1957;107;Wings of Eagles, The;Drama;29;No
1963;80;Winter Light;Drama;2;No
1989;109;Winter People;Drama;30;No
1987;109;Wisdom;Action;25;No
1986;91;Wise Guys;Comedy;16;No
1987;119;Witches of Eastwick, The;Comedy;8;No
1990;92;Witches, The;Science Fiction;18;No
1991;112;Without Love;Comedy;66;No
1985;112;Witness;Drama;59;No
1987;94;Wolf at the Door, The;Drama;68;No
1981;106;Woman Next Door, The;Drama;82;No
1928;90;Woman of Affairs;Drama;83;No
1991;113;Woman of the Year;Comedy;12;No
1967;99;Woman Times Seven;Comedy;36;No
1945;69;Woman Who Came Back;Drama;26;No
1970;129;Women in Love.;Drama;18;No
1989;88;Women on the Verge of a Nervous Breakdown;Comedy;65;No
1969;86;Women, The;Drama;66;No
1988;115;Working Girl;Comedy;25;No
1982;136;World According to Garp, The;Drama;59;No
1977;89;World's Greatest Lover, The;Comedy;42;No
1989;94;Wrong Arm of the Law, The;Comedy;25;No
1966;107;Wrong Box, The;Comedy;40;No
1972;110;X, Y & Zee;Drama;87;No
1975;112;Yakuza, The;Action;16;No
1988;103;Year My Voice Broke, The;Drama;71;No
1983;97;Yellowbeard;Comedy;34;No
1983;134;Yentl;Music;46;No
1963;118;Yesterday, Today & Tomorrow;Comedy;73;Yes
1961;110;Yojimbo;Action;60;No
1982;111;Yol;Drama;53;No
1937;80;Young & Innocent;Mystery;43;No
1989;91;Young Einstein;Comedy;47;No
1958;167;Young Lions, The;Drama;10;No
1987;91;Young Love: Lemon Popsicle Seven;Comedy;47;No
1986;109;Young Sherlock Holmes;Mystery;16;No
1969;127;Z;Drama;72;Yes
1990;97;Zandalee;Drama;80;No
1974;104;Zardoz;Science Fiction;6;No
